Style-Fabric-Color,Gender,Birth Season,Comm. Category SubGroup,new,vip,revenue
MUG 300ML+DAMIER VERSUS LOGO CERAMICA-Black+Optic White-Black,Unisex,Fall / Winter 2018-2019,HOME,3,0,171.8816929
NECKLACE METAL-Black+White-Tribute Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,4,0,3129.870758
NECKLACE METAL-Yellow-Gold Tribute,Female,Fall / Winter 2018-2019,FASHION JEWELRY,4,1,3177.273193
OCCHIALE ACETATO DONNA SOLE COL. 52022L-NUL,Female,Not Seasonal 2016,LICENSES,4,0,991.4470825
OCCHIALE ACETATO DONNA SOLE COL. 52697I-NUL,Female,Not Seasonal 2018,LICENSES,4,0,1716.082916
OCCHIALE ACETATO DONNA SOLE COL. 528387-NUL,Female,Not Seasonal 2018,LICENSES,32,3,18632.84421
OCCHIALE ACETATO DONNA SOLE COL. 528587-NUL,Female,Not Seasonal 2018,LICENSES,0,0,525.9304199
OCCHIALE ACETATO DONNA SOLE COL.GB187-NUL,Female,Not Seasonal 2018,LICENSES,37,3,18309.04933
OCCHIALE ACETATO SOLE DONNA COL. GB111-NUL,Female,Not Seasonal 2016,LICENSES,2,0,228.4237366
OCCHIALE INIETTATO UOMO SOLE COL.GB187-NUL,Male,Not Seasonal 2018,LICENSES,8,0,2017.900955
OCCHIALE METALLO DONNA SOLE COL. 10005R-NUL,Female,Not Seasonal 2016,LICENSES,1,0,212.6533356
OCCHIALE METALLO DONNA SOLE COL. 10006G-NUL,Female,Not Seasonal 2018,LICENSES,4,0,1713.031952
OCCHIALE METALLO DONNA SOLE COL. 100084-NUL,Female,Not Seasonal 2017,LICENSES,1,0,280.3527832
OCCHIALE METALLO DONNA SOLE COL. 12526G-NUL,Female,Not Seasonal 2017,LICENSES,11,0,2766.698654
OCCHIALE METALLO DONNA SOLE COL. 129187-NUL,Female,Not Seasonal 2017,LICENSES,3,0,481.2359695
OCCHIALE METALLO DONNA SOLE COL.13928E-NUL,Female,Not Seasonal 2016,LICENSES,1,0,192.3414764
OCCHIALE METALLO SOLE  DONNA COL.125213-NUL,Female,Not Seasonal 2016,LICENSES,1,0,391.0378418
OCCHIALE METALLO SOLE DONNA COL. 125287-NUL,Female,Not Seasonal 2016,LICENSES,0,0,429.2359924
OCCHIALE METALLO SOLE UOMO COL. 100187-NUL,Male,Not Seasonal 2016,LICENSES,3,0,288.5216675
OCCHIALE NYLON SOLE UOMO COL. 52066V-NUL,Male,Not Seasonal 2016,LICENSES,2,0,295.3119507
OMBRELLI-black-gold,Male,Spring / Summer 2019,HOME,0,1,217.9139404
ORECCHINI METALLO + RESINA-Orange-Tribute Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,0,0,589.0841064
ORECCHINI METALLO + SMALTO-Black+White-Tribute Gold,Female,Fall / Winter 2018-2019,FASHION JEWELRY,4,0,2269.656586
ORECCHINI METALLO + SMALTO-Pink-Gold Tribute,Female,Fall / Winter 2018-2019,FASHION JEWELRY,1,0,1562.799469
ORECCHINI METALLO + STRASS-light gold-crystal,Female,Spring / Summer 2016,FASHION JEWELRY,7,1,4696.547363
ORGANIZER CALF-Black Warm Gold,Male,Spring / Summer 2019,SLG,10,0,14445.29321
PANTALONE DENIM DONNA-White,Female,Spring / Summer 2016,RTW,0,0,169.9590759
PANTALONE DENIM-Black,Male,Spring / Summer 2015,RTW,0,0,105.8921967
PANTALONE DENIM/JEANS DONNA + RICAMO-Denim ecru,Female,Spring / Summer 2019,RTW,4,2,15757.41064
PANTALONE DENIM/JEANS DONNA RICAMATO-blue,Female,Fall / Winter 2016-2017,RTW,0,1,2368.498016
PANTALONE DENIM/JEANS DONNA-8056,Female,Spring / Summer 2019,RTW,1,0,5105.629761
PANTALONE DENIM/JEANS DONNA-Black,Female,Spring / Summer 2016,RTW,0,0,252.4210815
PANTALONE DENIM/JEANS UOMO-black+print,Male,Fall / Winter 2018-2019,RTW,4,0,5282.846283
PANTALONE DENIM/JEANS UOMO-Dark Blue,Male,Fall / Winter 2017-2018,RTW,4,0,2322.705933
PANTALONE DENIM/JEANS UOMO-Khaki + Print,Male,Fall / Winter 2018-2019,RTW,4,0,4809.503845
PANTALONE DENIM/JEANS UOMO-Light Blue,Male,Fall / Winter 2018-2019,RTW,8,0,5161.261017
PANTALONE DENIM/JEANS-black + multicolor,Male,Spring / Summer 2019,RTW,2,1,11832.63605
PANTALONE DENIM/JEANS-gold,Male,Fall / Winter 2018-2019,RTW,3,0,7928.104309
PANTALONE DENIM/JEANS-Light Grey,Male,Spring / Summer 2019,RTW,13,5,39916.68939
PANTALONE DENIM/JEANS-Optical White,Male,Spring / Summer 2019,RTW,1,0,994.1198425
PANTALONE DONNA DENIM/JEANS-Black,Female,Fall / Winter 2018-2019,RTW,14,0,11528.21942
PANTALONE DONNA DENIM/JEANS-light blue,Female,Spring / Summer 2016,RTW,0,0,109.8089523
PANTALONE DONNA DENIM/JEANS-White - Purple,Female,Fall / Winter 2018-2019,RTW,0,0,322.1404114
PANTALONE DONNA JEANS-Black,Female,Fall / Winter 2015-2016,RTW,1,0,305.9263458
PANTALONE DONNA JEANS-Pebble+stampa,Female,Fall / Winter 2015-2016,RTW,0,0,117.6424561
PANTALONE DONNA TESSUTO-Black,Female,Spring / Summer 2018,RTW,3,0,1663.180222
PANTALONE DONNA TESSUTO-black-red,Female,Spring / Summer 2018,RTW,1,0,1036.070389
PANTALONE DONNA TESSUTO-White - Black,Female,Fall / Winter 2018-2019,RTW,1,0,2465.965927
PANTALONE FELPA UOMO-Black,Male,Spring / Summer 2017,RTW,1,0,433.7432251
PANTALONE JEANS-Black - Gold,Male,Spring / Summer 2015,RTW,1,0,274.5923157
PANTALONE JEANS-grey,Male,Spring / Summer 2015,RTW,0,0,278.1306152
PANTALONE TUTA GYM UOMO-Black,Male,Spring / Summer 2019,RTW,3,1,11146.35547
PANTALONE UOMO DENIM/JEANS SLIM-black+print,Male,Spring / Summer 2019,RTW,0,0,1994.792816
PANTALONE UOMO FELPA-Black,Male,Fall / Winter 2016-2017,RTW,1,0,153.5123138
PANTALONE UOMO TESSUTO-Black,Male,Spring / Summer 2019,RTW,0,0,408.0445251
PANTALONE-Black,Female,Fall / Winter 2018-2019,RTW,2,0,877.196991
PANTALONE-Black+black-gold,Female,Spring / Summer 2019,RTW,0,1,981.1216431
PANTALONE-Black+white,Male,Spring / Summer 2019,RTW,1,0,1207.763229
PANTALONE-MOTTLED GREY YELLOW-ROYAL,Male,Spring / Summer 2018,RTW,1,0,235.2849121
PANTALONE-Multicolor,Female,Spring / Summer 2019,RTW,2,0,1028.335136
PANTALONE-Pink-black,Female,Spring / Summer 2019,RTW,2,0,791.2161484
PANTALONE-PINK-WHITE-GOLD,Female,Spring / Summer 2019,RTW,1,0,624.370285
PANTALONE-Red+white,Male,Spring / Summer 2019,RTW,2,0,1321.788834
PANTALONE-WHITE,Male,Spring / Summer 2019,RTW,0,0,248.3587799
PANTALONE-WHITE WHITE MULT,Female,Spring / Summer 2017,RTW,1,0,91.48414612
PANTALONI DONNA LEGGINS-Khaki + Print,Female,Fall / Winter 2018-2019,RTW,3,0,1023.05159
PANTALONI DONNA LEGGINS-White - Purple,Female,Fall / Winter 2018-2019,RTW,0,0,510.4891663
PANTALONI LEGGINS DONNA-blue,Female,Fall / Winter 2016-2017,RTW,0,0,494.263092
PANTALONI LEGGINS-Black,Female,Fall / Winter 2017-2018,RTW,2,1,4272.184692
PANTALONI LEGGINS-Gold + Print,Female,Fall / Winter 2018-2019,RTW,4,1,6011.340668
PANTALONI LEGGINS-Gold + Print,Female,Spring / Summer 2019,RTW,5,0,9223.406006
PANTALONI LEGGINS-multicolor,Female,Fall / Winter 2018-2019,RTW,3,2,7771.572571
PANTALONI LEGGINS-PRINT BACKGROUND WHITE,Female,Spring / Summer 2019,RTW,3,0,6795.601563
PANTALONI LEGGINS-rose + print,Female,Spring / Summer 2018,RTW,0,0,1368.50177
PANTALONI SHORTS-Gold + Print,Female,Spring / Summer 2019,RTW,8,1,18559.78857
PANTALONI SHORTS-white,Female,Spring / Summer 2019,RTW,0,0,922.6849365
PANTALONI TESSUTO-Black,Female,Fall / Winter 2016-2017,RTW,4,1,4680.593323
PANTALONI TESSUTO-Black,Male,Spring / Summer 2018,RTW,0,2,2787.016174
PANTALONI TESSUTO-Black,Male,Spring / Summer 2019,RTW,4,0,18422.72479
PANTALONI TESSUTO-blue,Female,Fall / Winter 2016-2017,RTW,0,0,288.5282898
PANTALONI TESSUTO-bluette,Female,Fall / Winter 2018-2019,RTW,7,3,14981.49866
PANTALONI TESSUTO-Gold + Print,Female,Spring / Summer 2019,RTW,11,5,54746.63147
PANTALONI TESSUTO-Sand,Male,Spring / Summer 2019,RTW,0,0,1308.242676
PARIGAMBA BASSO INTIMO UOMO-Black - Gold,Male,Fall / Winter 2018-2019,RTW,22,6,16364.93433
PARIGAMBA BASSO INTIMO UOMO-black + multicolor,Male,Spring / Summer 2019,RTW,1,0,257.7123413
PARIGAMBA BASSO INTIMO UOMO-Grey,Male,Spring / Summer 2019,RTW,7,0,2199.265436
PARKA UOMO TESSUTO-Dark green,Male,Fall / Winter 2018-2019,RTW,5,0,6449.498596
PEACOT PELLE DONNA + RICAMO-Black,Female,Spring / Summer 2018,RTW,2,0,11276.80518
PENDANT GRECA SMALL W GOLD SAMRA-NUL,Unisex,Not Seasonal 2015,LICENSES,1,0,2927.690918
PHONE COVER IPHONE '7' E '8' SILICONE C/MEDUSA SCULTURA-Black,Male,Spring / Summer 2019,SLG,2,0,731.6007385
PHONE COVER IPHONE 'X'  SILICONE C/MEDUSA SCULTURA-Black,Male,Spring / Summer 2019,SLG,2,0,745.6230164
PHONE COVER IPHONE "7 PLUS" E IPHONE "8 PLUS" POLICARBONATO C/MEDUSA-Black,Male,Fall / Winter 2018-2019,SLG,11,0,6204.21814
PHONE COVER IPHONE "X" VITELLO STAMPA SIGNATURE BAROCCO-Black-multicolor,Male,Fall / Winter 2018-2019,SLG,3,0,4595.081032
PIATTO DI NATALE CHRISTMAS BLOOMS-FORMA 1930,Unisex,Not Seasonal 2016,HOME,0,0,378.5716858
PIATTO FONDO 22 CM MEDUSA-FORMA 1930,Unisex,-missing description-,HOME,0,0,272.9740067
PIATTO PARETE 18 CM BOB-FORMA 1932,Unisex,Not Seasonal 2018,HOME,0,0,67.32502747
PIATTO PARETE 18 CM LE JARDIN DE VERSACE-FORMA 1930,Unisex,-missing description-,HOME,0,0,86.55980682
PIATTO PIANO 10 CM BAROQUE NERO-FORMA1128,Unisex,Not Seasonal 2017,HOME,0,0,0
PIATTO PIANO 18 CM BAROQUE BIANCO-FORMA 1932,Unisex,Not Seasonal 2017,HOME,1,0,156.8083115
PIATTO PIANO 18 CM ETOILES DE LA MER-FORMA 1932,Unisex,Not Seasonal 2016,HOME,1,1,310.0221558
Piatto piano 18 cm Legend of the Dragon-FORMA 1930,Unisex,-missing description-,HOME,0,0,61.57752609
PIATTO PIANO 18 CM MEDUSA-FORMA 1930,Unisex,-missing description-,HOME,8,0,757.3429413
PIATTO PIANO 21 CM SCALA PALAZ.ROSA-FORMA 1933,Unisex,Not Seasonal 2018,HOME,0,0,173.1079865
PIATTO PIANO 22 CM 25 ANNI ASIAN DREAM-FORMA 1930,Unisex,Not Seasonal 2018,HOME,1,1,369.5018387
PIATTO PIANO 22 CM 25 ANNI BAROCCO-FORMA 1930,Unisex,Not Seasonal 2018,HOME,0,0,388.074234
PIATTO PIANO 22 CM 25 ANNI FLORALIO BLU-FORMA 1930,Unisex,Not Seasonal 2018,HOME,2,1,329.0062561
PIATTO PIANO 22 CM 25 ANNI GOLD BAROQUE-FORMA 1930,Unisex,Not Seasonal 2018,HOME,0,0,180.3334808
PIATTO PIANO 22 CM 25 ANNI GOLD IVY-FORMA 1930,Unisex,Not Seasonal 2018,HOME,1,1,356.4216003
PIATTO PIANO 22 CM 25 ANNI LE ROI SOLEIL-FORMA 1930,Unisex,Not Seasonal 2018,HOME,3,1,417.5840149
PIATTO PIANO 22 CM 25 ANNI MARQUETERIE-FORMA 1930,Unisex,Not Seasonal 2018,HOME,1,1,417.5840149
PIATTO PIANO 22 CM 25 ANNI MEDUSA BLAU-FORMA 1930,Unisex,Not Seasonal 2018,HOME,4,0,417.5840149
PIATTO PIANO 22 CM 25 ANNI MEDUSA GALA-FORMA 1930,Unisex,Not Seasonal 2018,HOME,4,1,506.1617737
Piatto piano 27 cm Asian Dream-FORMA 1932,Unisex,-missing description-,HOME,0,0,99.02483368
PIATTO PIANO 27 CM BAROQUE BIANCO-FORMA 1932,Unisex,Not Seasonal 2017,HOME,0,1,307.5569611
PIATTO PIANO 28 CM ARABESQUE GOLD-FORMA 1931,Unisex,-missing description-,HOME,1,0,115.4152832
PIATTO SEGNAPOSTO 30 CM LE JARDIN DE VERSACE-FORMA 1930,Unisex,-missing description-,HOME,0,0,264.4864502
PIATTO SEGNAPOSTO 33 CM ARABESQUE GOLD-FORMA 1931,Unisex,-missing description-,HOME,2,0,901.6341553
Piatto segnaposto 33 cm Asian Dream-FORMA 1045,Unisex,-missing description-,HOME,0,0,225.0615234
PIATTO SEGNAPOSTO 33 CM I LOVE BAROQUE-FORMA 1045,Unisex,Not Seasonal 2017,HOME,0,0,933.4320068
Piatto torta Sparkling Christmas-FORMA 1930,Unisex,-missing description-,HOME,1,0,432.7699585
PLAID BLANKETS TESSUTO HOME SE/WS X PLAID 150X180-Black-sand,Unisex,Not Seasonal 2015,HOME,0,0,2116.02417
PLAID BLANKETS TESSUTO HOME SE/WS X PLAID 150X180-Pearl grey-red,Unisex,Not Seasonal 2015,HOME,0,0,2116.02417
POCHETTE AYERS VERO+VITELLO-Violet-Red-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,11,0,7177.099014
POCHETTE CAMOSCIO + STRASS-Black Black Light Gold,Female,Fall / Winter 2017-2018,SLG,36,1,83803.67078
POCHETTE CLEAR VINYL + VITELLO-Fluo Yellow-Multicolor-Tribute Gold,Female,Spring / Summer 2019,SLG,0,0,453.3828125
POCHETTE VITELLO + ALTA FREQUENZA-Red-Tribute Gold,Female,Spring / Summer 2019,SLG,2,1,1608.858673
POCHETTE VITELLO + MOTIVO BAROCCO + PATCH FIORI-LILAC-VINTAGE GOLD,Female,Spring / Summer 2018,SLG,0,1,1162.885681
POCHETTE VITELLO CON GRANA-Black-Tribute Gold,Female,Spring / Summer 2019,SLG,2,0,2308.217468
POCHETTE VITELLO CON GRANA-Dark green Black Light Gold,Female,Fall / Winter 2017-2018,SLG,2,0,907.8302307
POCHETTE VITELLO NAPPATO COLOR BLOCK-Bugloss-Red-Light Gold,Female,Spring / Summer 2018,SLG,4,0,3931.989685
POCHETTE VITELLO NAPPATO-RED-BLACK-LIGHT GOLD,Female,Spring / Summer 2018,SLG,6,2,12016.22955
POCHETTE VITELLO SAFFIANO-Blue Eyes Lacquer Blue Eyes Light gold,Female,Fall / Winter 2016-2017,SLG,2,0,661.2161865
POCHETTE VITELLO SAFFIANO-Water Light-Light Gold,Female,Fall / Winter 2016-2017,SLG,1,0,1328.531982
POCHETTE VITELLO-Black Black Light Gold,Female,Fall / Winter 2017-2018,SLG,3,0,996.3989868
POCHETTE VITELLO-Black Black Palladium,Female,Spring / Summer 2017,SLG,0,0,2486.83783
POCHETTE VITELLO-BLACK-TRIBUTE GOLD,Female,Fall / Winter 2018-2019,SLG,9,2,14074.91833
POCHETTE VITELLO-RED-LIGHT GOLD,Female,Spring / Summer 2018,SLG,1,1,953.905426
POCHETTE-New green,Unisex,Spring / Summer 2017,SILK & OTHER ACC,0,0,57.93875504
POLO 3 BOTT. M\C REGOLARE-black,Male,Spring / Summer 2017,RTW,2,0,228.4083939
POLO-black-gold,Male,Spring / Summer 2018,RTW,38,0,44458.13643
POLO-black-white,Male,Spring / Summer 2019,RTW,9,4,10334.00314
POLO-white-black-gold,Male,Spring / Summer 2019,RTW,5,2,8837.236572
PORTA C/CREDITO VITELLO STAMP.TARTAN-Black+Geranium-Ruthenium,Male,Fall / Winter 2018-2019,SLG,7,0,2210.624802
PORTA CARTE  CAMOSCIO + STRASS-Wipe Out Palladium,Female,Spring / Summer 2017,SLG,1,0,560.93573
PORTA CARTE  VITELLO + MOTIVO BAROCCO + PATCH FIORI-LILAC-VINTAGE GOLD,Female,Spring / Summer 2018,SLG,1,0,280.467865
PORTA CARTE  VITELLO CON GRANA-Black Desert Pink Desert Pink Palladium,Female,Spring / Summer 2017,SLG,2,0,1038.005676
PORTA CARTE  VITELLO STAMPA TRECCINA-Silver-light gold,Female,Fall / Winter 2017-2018,SLG,2,0,1171.823593
PORTA CARTE  VITELLO-Black-Light Gold,Female,Fall / Winter 2017-2018,SLG,3,0,1102.322723
PORTA CARTE  VITELLO-Pink Burgundy Light Gold,Female,Fall / Winter 2017-2018,SLG,2,0,413.3210449
PORTA CARTE  VITELLO-RED-LIGHT GOLD,Female,Spring / Summer 2018,SLG,1,0,2018.389557
PORTA COMPUTER CALF-Black Warm Gold,Male,Spring / Summer 2019,BAGS,7,0,25591.78369
PORTACHIAVI METALLO-Tribute Gold,Male,Fall / Winter 2018-2019,FASHION JEWELRY,4,1,2650.404449
PORTACHIAVI METALLO+PELLE-Black-Gold-Palladium-Rutenium Ultra Black,Male,Spring / Summer 2018,FASHION JEWELRY,1,0,487.1776428
PORTACHIAVI VITELLO ST.CAMOUFLAGE+VITELLO-Multicolor-Navy-Antiqued Palladian,Male,Spring / Summer 2018,SLG,3,0,989.9211731
PORTACHIAVI VITELLO ST.MICROPAGLIA+VITELLO-Black-Ruthenium Black Satinized,Male,Spring / Summer 2018,SLG,8,0,2935.191284
PORTAFOGLIO C/PORTAMONETE VIT.SOFT PATENT ST.GRECA-Black-Palladium,Male,Fall / Winter 2018-2019,SLG,2,0,937.7301331
PORTAFOGLIO CALF-Black Warm Gold,Male,Fall / Winter 2018-2019,SLG,17,0,12160.62982
PORTAFOGLIO CALF-Cobalt blue Warm Gold,Male,Fall / Winter 2018-2019,SLG,1,1,2072.808289
PORTAFOGLIO NAPPA TRAPUNTATA-BLACK-TRIBUTE GOLD,Female,Fall / Winter 2018-2019,SLG,18,2,22375.56985
PORTAFOGLIO NAPPA TRAPUNTATA-BLACK-TRIBUTE GOLD,Female,Spring / Summer 2019,SLG,2,0,1961.016724
PORTAFOGLIO NAPPA TRAPUNTATA-Red-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,4,0,4950.990417
PORTAFOGLIO VIT.ST.STAMPA  COCCO-Black Warm Gold,Male,Fall / Winter 2018-2019,SLG,39,1,28910.03314
PORTAFOGLIO VITELLO LAVORAZ.FORATURA INGLESE-BLACK-TRIBUTE GOLD,Male,Fall / Winter 2018-2019,SLG,14,1,4788.99379
PORTAFOGLIO VITELLO NAPPATO-Black-Light Gold,Female,Spring / Summer 2018,SLG,8,0,6815.607468
PORTAFOGLIO VITELLO PATCHWORK VERSACE ALPHABET-Shell Pink-Multicolor-Tribute Gold,Female,Spring / Summer 2019,SLG,1,0,915.1017456
PORTAFOGLIO VITELLO ST. BAROCCO-Black-Multicolor-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,10,0,12360.84552
PORTAFOGLIO VITELLO ST.GRECA-Black Warm Gold,Male,Spring / Summer 2019,SLG,2,0,2959.468994
PORTAFOGLIO VITELLO ST.GRECA-Royal Blue-Palladian,Male,Fall / Winter 2018-2019,SLG,10,0,5375.504395
PORTAFOGLIO VITELLO ST.GRECA-Tangerine-Palladian,Male,Spring / Summer 2019,SLG,3,0,1347.436737
PORTAFOGLIO VITELLO ST.GRECA-True Navy-Palladium,Male,Fall / Winter 2018-2019,SLG,2,0,1183.594345
PORTAFOGLIO VITELLO-Red-Black-Tribute Gold,Female,Fall / Winter 2018-2019,SLG,1,0,2171.319336
PORTATUTTO C/PORTA C/CREDITO INTERNO COCCO VERO-Black Warm Gold,Male,Spring / Summer 2018,SLG,0,0,6382.499512
PORTATUTTO CALF-Bauhaus Warm gold,Male,Fall / Winter 2017-2018,SLG,3,0,1610.004425
PORTATUTTO CALF-Cobalt blue Warm Gold,Male,Fall / Winter 2018-2019,SLG,73,0,66338.1478
PORTATUTTO NAPPA STAMP. ELEMENTI ALL OVER-Nero Multicolor Rutenio Ultra Black,Male,Fall / Winter 2017-2018,SLG,1,0,264.5030212
PORTATUTTO NYLON STAMPA "VERSACE"-Black+White-Black,Male,Spring / Summer 2019,SLG,9,0,7438.86203
PORTATUTTO NYLON STAMPA "VERSACE"-Geranium+White-Black,Male,Spring / Summer 2019,SLG,6,0,3697.187622
PORTATUTTO STRUZZO VERO-BLACK-TRIBUTE GOLD,Male,Spring / Summer 2019,SLG,1,0,10594.83984
PORTATUTTO TESSUTO QUILTED COCCO TEXTURE-Black-Black-Ruthenium,Male,Fall / Winter 2018-2019,SLG,32,2,40952.03152
PORTATUTTO VIT ST. ETICH.E STRASS-Multicolor-Black -Warm Gold,Male,Spring / Summer 2019,SLG,0,0,2040.222595
PORTATUTTO VIT.C/GRANA STAMPA HIBISCUS HERITAGE-Multicolor-Gold-Black - Hot Gold,Male,Spring / Summer 2019,SLG,1,0,2293.83252
PORTATUTTO VIT.STAMPA COCCO-Black Warm Gold,Male,Spring / Summer 2019,SLG,9,0,9148.656128
PORTATUTTO VITELLO C/GRANA+VITELLO STAMPA-Black-Black-White-Palladium,Male,Spring / Summer 2018,SLG,4,0,3453.755859
PORTATUTTO VITELLO C/GRANA+VITELLO STAMPA-Black-Black+EmpireYellow-Palladian,Male,Spring / Summer 2018,SLG,3,0,1582.012115
PORTATUTTO VITELLO C/LAVORAZ. MEDUSA LASER-Black Gold Warm Gold,Male,Spring / Summer 2019,SLG,45,1,54578.83337
PORTATUTTO VITELLO C/MEDUSE E BORCHIE-Black Gold Warm Gold,Male,Spring / Summer 2019,SLG,11,0,23506.45093
PORTATUTTO VITELLO ST.GRECA-Black-Palladium,Male,Spring / Summer 2017,SLG,8,0,9482.906128
PORTATUTTO VITELLO ST.GRECA-Tangerine-Palladian,Male,Spring / Summer 2019,SLG,2,2,18958.67114
PORTATUTTO VITELLO STAMP.BAROCCO BANDE-Black White and Black Warm Gold,Male,Spring / Summer 2019,SLG,1,0,3591.468506
PORTATUTTO VITELLO STAMPA LEGNO + VITELLO-Black Ultra Black Ruthenium,Male,Spring / Summer 2017,SLG,0,0,1539.895813
PORTATUTTO VITELLO-Black Warm Gold,Male,Spring / Summer 2019,SLG,6,0,5922.503235
PORTATUTTO ZAMPA STRUZZO + VITELLO-Burgundy-Black-Ruthenium,Male,Spring / Summer 2019,SLG,2,0,5369.006958
PORTATUTTO ZAMPA STRUZZO + VITELLO-Deep Navy-Black-Ruthenium,Male,Spring / Summer 2019,SLG,0,0,2147.602783
POSACENERE 1 16 CM MEDUSA LUMIERE-FORMA 2066,Unisex,-missing description-,HOME,20,0,10698.86798
Posacenere 13 cm Legend of the Dragon-FORMA 1426,Unisex,-missing description-,HOME,0,1,206.681427
Posacenere 8 cm Legend of the Dragon-FORMA 1426,Unisex,-missing description-,HOME,1,0,133.1307373
QUILTED JACKET-899+623,Female,Fall / Winter 2018-2019,RTW,6,0,8772.53479
QUILTED JACKET-BLACK,Male,Fall / Winter 2018-2019,RTW,63,1,63405.67819
REVERSIBLE BELT H 40 CALF LEATHER-Black+Powder Pink - Antiqued Palladian,Male,Spring / Summer 2018,BELT,3,0,2879.387238
RING GRECA W GOLD SAMRA-NUL,Unisex,Not Seasonal 2015,LICENSES,1,0,3264.356201
RING MEDUSA SMALL Y GOLD W 10.7 ONYX CT 1.3 .-NUL,Unisex,Not Seasonal 2016,LICENSES,1,0,5753.887207
RING METAL-Light Gold,Female,Fall / Winter 2015-2016,FASHION JEWELRY,9,0,1351.020432
RING METAL-Palladium-Light gold,Female,Fall / Winter 2017-2018,FASHION JEWELRY,5,0,1892.007782
ROSLYN SS IP GOLD WHITE D WHITE S 2015-NUL,Female,Not Seasonal 2015,LICENSES,1,0,88.26681519
SANDAL FABRIC + LAMB LEATHER-Black+Black-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,1,0,0
SANDAL FABRIC+LAMB LEATHER-Black-Multicolor-Tribute Gold,Female,Spring / Summer 2018,SHOES,1,0,4817.935852
SANDAL LEATHER SOLE H.100 (LEATHER) VITELLO NAPPATO LUCIDO-Black-Nickel,Female,Spring / Summer 2018,SHOES,1,0,763.9058838
SANDALO T.05 NAPPA-Pink-Tribute Gold,Female,Spring / Summer 2018,SHOES,0,0,846.3825073
SANDALO T.05 VITELLINO+BORCHIE-Black-Ruthenium-Light Gold,Female,Spring / Summer 2018,SHOES,3,0,2739.909668
SANDALO T.155 VITELLINO+NASTRO-Black-Palladium,Female,Spring / Summer 2017,SHOES,0,0,1476.146606
SANDALO T.50 VITELLINO-Pink-Gold Tribute,Female,Fall / Winter 2018-2019,SHOES,1,0,4186.882446
SANDALO T.55 VITELLINO+BORCHIE-Optical White-Ruthenium-Light Gold,Female,Spring / Summer 2018,SHOES,0,0,1885.65921
SANDALO T.85 CANGURO LAMINATO-Gold-Tribute Gold,Female,Fall / Winter 2018-2019,SHOES,0,0,698.3187866
SCARPE-Ivory+black-nikel,Male,Fall / Winter 2017-2018,SHOES,0,0,-468.8302612
SCATOLA 1 MEDUSA-FORMA 1414,Unisex,-missing description-,HOME,3,0,793.4415894
SCATOLA 2 MEDUSA-FORMA 1409,Unisex,-missing description-,HOME,1,0,288.5089111
SCATOLA 3 GORGONA-FORMA 1409,Unisex,-missing description-,HOME,0,0,1005.016571
SCATOLA RETTANGOLARE MEDUSA LUMIERE-FORMA 2066,Unisex,-missing description-,HOME,0,1,335.8233643
SCIALLE-black,Unisex,Spring / Summer 2016,SILK & OTHER ACC,0,0,292.1189041
SCIALLE-Light blue,Unisex,Spring / Summer 2018,SILK & OTHER ACC,1,0,369.0739746
SCIARPA MAGLIA-Yellow-black,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,0,1,793.5072021
SCIARPA MAGLIA-Yellow-green,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,2907.22818
SCIARPA-black,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,10,0,3990.966301
SCIARPA-Black-camel,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,5,1,4478.412323
SCIARPA-Dark grey,Male,Fall / Winter 2018-2019,SILK & OTHER ACC,1,0,606.5916748
SCIARPA-Dark grey,Male,Spring / Summer 2019,SILK & OTHER ACC,3,0,1497.111511
SHOES-899+003,Male,Fall / Winter 2018-2019,SHOES,8,0,6236.453569
SHOES-BLACK,Female,Fall / Winter 2018-2019,SHOES,12,1,9419.461666
SHOES-BLACK,Male,Spring / Summer 2019,SHOES,3,0,2720.955685
SHOES-GREY,Male,Spring / Summer 2019,SHOES,0,0,214.7602692
SHOES-ROSSO,Male,Spring / Summer 2019,SHOES,6,0,2126.801865
SHOES-WHITE,Female,Fall / Winter 2018-2019,SHOES,15,1,4332.782455
SHORT DENIM/JEANS DONNA-red + print,Female,Spring / Summer 2019,RTW,2,1,5467.412781
SHORTS DONNA DENIM/JEANS-Orange,Female,Fall / Winter 2016-2017,RTW,0,0,141.1429749
SHORTS DONNA TESSUTO-Black,Female,Spring / Summer 2016,RTW,0,0,180.3804321
SLING BACK  T.55 VITELLINO-Black-Light Gold,Female,Spring / Summer 2016,SHOES,0,0,4264.341492
SLIP BASSO INTIMO UOMO-Black,Male,Spring / Summer 2019,RTW,7,1,2007.034683
SLIP BASSO INTIMO UOMO-Black - Gold,Male,Spring / Summer 2019,RTW,10,0,4331.92276
SLIP BASSO INTIMO UOMO-Red-gold,Male,Spring / Summer 2019,RTW,5,0,1533.97298
